Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Sector,Industry,Rolling,Macd,Fibonacci,Pivot,RSI,Volume Horizontal,Buy Price,Buy Date,Sell Price,Sell Date,Stop Loss Price,Sell Stop Loss Date
2023-11-30,3.6900,3.7400,3.6800,3.6800,3.6800,1600,SSNT,Technology,Software - Application,0,1,0,0,1,0,3.6800,2023-12-01,4.7840,2023-12-04,3.2775,
2023-12-01,3.6800,3.6800,3.6100,3.6700,3.6700,10200,SSNT,Technology,Software - Application,0,1,0,0,1,1,8.2900,2023-12-04,10.7770,2023-12-04,3.2775,
2023-12-04,8.2900,13.3700,6.4800,12.4900,12.4900,41643400,SSNT,Technology,Software - Application,0,1,0,1,0,1,8.7900,2023-12-05,11.4270,2023-12-04,3.2775,
2023-12-05,8.7900,10.6200,8.6600,9.8500,9.8500,3517200,SSNT,Technology,Software - Application,0,1,0,0,0,0,9.7000,2023-12-06,,,3.3250,
2023-12-06,9.7000,9.9000,7.4100,8.3000,8.3000,1130900,SSNT,Technology,Software - Application,0,1,0,0,1,0,8.3900,2023-12-07,,,3.3250,
2023-12-07,8.3900,9.8400,8.2900,9.5900,9.5900,829700,SSNT,Technology,Software - Application,0,1,0,1,1,0,9.2600,2023-12-08,,,3.3250,
2023-12-08,9.2600,9.4000,8.5300,8.8600,8.8600,345600,SSNT,Technology,Software - Application,0,1,0,0,1,0,10.0700,2023-12-11,,,3.4200,
2023-12-11,10.0700,11.4800,9.1200,10.8800,10.8800,2980600,SSNT,Technology,Software - Application,0,1,0,1,1,0,10.7700,2023-12-12,11.5239,2023-12-21,3.4485,
2023-12-12,10.7700,11.2200,9.1000,9.5000,9.5000,704300,SSNT,Technology,Software - Application,0,1,0,0,1,0,10.9000,2023-12-13,11.6630,2023-12-21,3.4485,
2023-12-13,10.9000,10.9000,9.6100,9.9100,9.9100,371600,SSNT,Technology,Software - Application,0,1,0,0,1,0,8.6800,2023-12-14,,,3.4485,
2023-12-14,8.6800,9.5200,8.4500,8.4600,8.4600,522400,SSNT,Technology,Software - Application,0,1,0,0,1,0,8.6300,2023-12-15,,,3.4865,
2023-12-15,8.6300,9.9500,8.5100,8.6000,8.6000,481100,SSNT,Technology,Software - Application,0,1,0,0,1,0,8.8400,2023-12-18,,,3.4865,
2023-12-18,8.8400,9.8700,8.6000,9.7100,9.7100,273600,SSNT,Technology,Software - Application,0,1,0,1,1,0,9.7500,2023-12-19,,,3.4865,
2023-12-19,9.7500,9.7500,9.1000,9.5800,9.5800,252300,SSNT,Technology,Software - Application,0,1,0,0,1,0,9.4900,2023-12-20,,,3.4865,
2023-12-20,9.4900,10.6500,9.4600,10.1900,10.1900,324800,SSNT,Technology,Software - Application,0,1,0,1,1,0,10.2900,2023-12-21,,,3.4865,
2023-12-21,10.2900,11.6900,10.1500,11.4900,11.4900,355000,SSNT,Technology,Software - Application,0,1,0,1,1,0,11.4900,2023-12-22,12.2943,2023-12-27,7.8850,
2023-12-22,11.4900,11.6500,10.5600,10.8700,10.8700,224800,SSNT,Technology,Software - Application,0,1,0,0,1,0,10.9600,2023-12-26,,,7.8850,
2023-12-26,10.9600,11.8600,10.8800,11.8600,11.8600,173300,SSNT,Technology,Software - Application,0,1,0,1,1,0,11.5400,2023-12-27,15.0020,2023-12-28,7.8850,
2023-12-27,11.5400,13.1100,11.5400,13.0500,13.0500,349200,SSNT,Technology,Software - Application,0,1,0,1,1,1,13.0000,2023-12-28,16.9000,2023-12-28,8.0370,
2023-12-28,13.0000,17.8900,12.8000,15.4500,15.4500,1028400,SSNT,Technology,Software - Application,0,1,0,1,0,1,15.3000,2023-12-29,,,8.0370,
2023-12-29,15.3000,18.4700,14.5000,17.1100,17.1100,619400,SSNT,Technology,Software - Application,0,1,0,1,0,1,16.7600,2024-01-02,,,8.0370,
2024-01-02,16.7600,17.2800,15.4500,16.1700,16.1700,333300,SSNT,Technology,Software - Application,0,1,0,0,0,0,15.7800,2024-01-03,,,8.0370,
2024-01-03,15.7800,16.7600,14.5600,15.2400,15.2400,194400,SSNT,Technology,Software - Application,0,1,0,0,1,0,14.6400,2024-01-04,19.0320,2024-01-04,8.0370,
2024-01-04,14.6400,19.5900,14.5600,18.5000,18.5000,454500,SSNT,Technology,Software - Application,0,1,0,1,0,1,17.9800,2024-01-05,23.3740,2024-01-08,8.0370,
2024-01-05,17.9800,22.4700,17.8800,21.9800,21.9800,774300,SSNT,Technology,Software - Application,0,1,0,1,0,1,23.0000,2024-01-08,,,8.1700,
2024-01-08,23.0000,24.5400,18.0600,18.9700,18.9700,924600,SSNT,Technology,Software - Application,0,1,0,0,1,1,19.4400,2024-01-09,,,9.1010,
2024-01-09,19.4400,21.0000,17.9000,18.0300,18.0300,309000,SSNT,Technology,Software - Application,0,1,0,0,1,0,18.1100,2024-01-10,,,9.1010,
2024-01-10,18.1100,18.7000,16.3100,16.4600,16.4600,364400,SSNT,Technology,Software - Application,0,1,0,0,1,0,16.5900,2024-01-11,,,9.6805,
2024-01-11,16.5900,17.4000,15.5100,15.8300,15.8300,284200,SSNT,Technology,Software - Application,0,0,0,0,1,0,15.6900,2024-01-12,,,10.3265,
2024-01-12,15.6900,16.2200,15.0000,15.0700,15.0700,186400,SSNT,Technology,Software - Application,0,0,0,0,1,0,15.0700,2024-01-16,,,10.3265,
2024-01-16,15.0700,15.6200,13.1300,13.4300,13.4300,312900,SSNT,Technology,Software - Application,0,0,0,0,1,0,13.0000,2024-01-17,,,11.2670,
2024-01-17,13.0000,13.1200,12.1000,12.5100,12.5100,262345,SSNT,Technology,Software - Application,0,0,0,0,1,0,,,,,,
2023-09-20,1.8500,1.9900,1.7900,1.8300,1.8300,3066,RGBP,Healthcare,Biotechnology,0,0,0,0,0,0,1.8300,2023-09-21,,,,
2023-09-21,1.8300,1.9900,1.8000,1.8000,1.8000,9080,RGBP,Healthcare,Biotechnology,0,0,0,0,0,0,1.8400,2023-09-22,,,,
2023-09-22,1.8400,1.9000,1.7000,1.7000,1.7000,3738,RGBP,Healthcare,Biotechnology,0,0,0,0,0,0,1.7100,2023-09-25,,,,
2023-09-25,1.7100,1.9800,1.7100,1.8000,1.8000,3323,RGBP,Healthcare,Biotechnology,0,0,0,0,0,0,1.8000,2023-09-26,,,,
2023-09-26,1.8000,1.8750,1.8000,1.8000,1.8000,1344,RGBP,Healthcare,Biotechnology,0,0,0,0,0,0,1.9000,2023-09-27,,,,
2023-09-27,1.9000,1.9000,1.7700,1.7700,1.7700,3469,RGBP,Healthcare,Biotechnology,0,0,0,0,0,0,1.7500,2023-09-28,,,,
2023-09-28,1.7500,1.9500,1.6000,1.6500,1.6500,4382,RGBP,Healthcare,Biotechnology,0,0,0,0,0,0,1.7000,2023-09-29,,,,
2023-09-29,1.7000,1.8500,1.7000,1.8050,1.8050,801,RGBP,Healthcare,Biotechnology,0,0,0,1,0,0,1.7900,2023-10-02,,,,
2023-10-02,1.7900,1.9400,1.7900,1.7900,1.7900,4750,RGBP,Healthcare,Biotechnology,0,0,0,0,0,0,1.8375,2023-10-03,,,,
2023-10-03,1.8375,1.8400,1.7100,1.8000,1.8000,4695,RGBP,Healthcare,Biotechnology,0,0,0,0,0,0,1.7500,2023-10-04,,,,
2023-10-04,1.7500,1.9000,1.7500,1.9000,1.9000,3719,RGBP,Healthcare,Biotechnology,0,0,0,1,0,0,1.9000,2023-10-05,,,,
2023-10-05,1.9000,1.9000,1.8000,1.8500,1.8500,4013,RGBP,Healthcare,Biotechnology,0,0,0,0,0,0,1.8800,2023-10-06,,,,
2023-10-06,1.8800,1.9600,1.7600,1.8100,1.8100,11011,RGBP,Healthcare,Biotechnology,0,0,0,0,0,0,1.8475,2023-10-09,,,,
2023-10-09,1.8475,1.8625,1.8000,1.8200,1.8200,4849,RGBP,Healthcare,Biotechnology,0,0,0,0,1,0,1.8000,2023-10-10,,,1.5675,2023-10-31
2023-10-10,1.8000,1.9350,1.8000,1.8850,1.8850,1114,RGBP,Healthcare,Biotechnology,0,0,0,1,1,0,1.8000,2023-10-11,,,1.5675,2023-10-31
2023-10-11,1.8000,1.8900,1.8000,1.8500,1.8500,10566,RGBP,Healthcare,Biotechnology,0,0,0,0,1,0,1.8500,2023-10-12,,,1.5675,2023-10-31
2023-10-12,1.8500,1.8900,1.8200,1.8500,1.8500,21324,RGBP,Healthcare,Biotechnology,0,0,0,0,1,0,1.8500,2023-10-13,,,1.5675,2023-10-31
2023-10-13,1.8500,1.8900,1.7500,1.7500,1.7500,20758,RGBP,Healthcare,Biotechnology,0,0,0,0,1,1,1.7500,2023-10-16,,,1.5675,2023-10-31
2023-10-16,1.7500,1.8500,1.7500,1.7900,1.7900,9761,RGBP,Healthcare,Biotechnology,0,0,0,0,1,1,1.7800,2023-10-17,,,1.5675,2023-10-31
2023-10-17,1.7800,1.8300,1.7000,1.8000,1.8000,10675,RGBP,Healthcare,Biotechnology,0,0,0,0,1,1,1.7500,2023-10-18,1.8725,2023-11-07,1.5675,2023-10-31
2023-10-18,1.7500,1.8500,1.7100,1.8000,1.8000,34431,RGBP,Healthcare,Biotechnology,0,0,0,0,1,1,1.7600,2023-10-19,,,1.6625,2023-10-24
2023-10-19,1.7600,1.8500,1.7500,1.7500,1.7500,5170,RGBP,Healthcare,Biotechnology,0,0,0,0,1,0,1.7400,2023-10-20,1.8618,2023-10-25,1.6625,2023-10-24
2023-10-20,1.7400,1.7900,1.7400,1.7600,1.7600,5945,RGBP,Healthcare,Biotechnology,1,0,0,0,1,0,1.7200,2023-10-23,1.8404,2023-10-25,1.6530,2023-10-24
2023-10-23,1.7200,1.7800,1.7200,1.7400,1.7400,3741,RGBP,Healthcare,Biotechnology,1,0,0,0,1,0,1.7500,2023-10-24,1.8725,2023-11-07,1.5485,2023-11-06
2023-10-24,1.7500,1.7500,1.6100,1.6300,1.6300,8624,RGBP,Healthcare,Biotechnology,1,0,0,0,1,0,1.7000,2023-10-25,,,1.5485,2023-11-06
2023-10-25,1.7000,1.8700,1.7000,1.8700,1.8700,29997,RGBP,Healthcare,Biotechnology,1,0,0,1,1,1,1.8700,2023-10-26,,,1.5485,2023-11-06
2023-10-26,1.8700,1.8700,1.6800,1.8300,1.8300,14031,RGBP,Healthcare,Biotechnology,1,0,0,0,1,0,1.8500,2023-10-27,,,1.5485,2023-11-06
2023-10-27,1.8500,1.8500,1.7750,1.8000,1.8000,5803,RGBP,Healthcare,Biotechnology,1,0,0,0,1,0,1.7500,2023-10-30,1.8725,2023-11-07,1.5485,2023-11-06
2023-10-30,1.7500,1.7500,1.6500,1.6500,1.6500,17473,RGBP,Healthcare,Biotechnology,1,0,0,0,1,0,1.7000,2023-10-31,1.8190,2023-11-07,1.4820,2023-11-13
2023-10-31,1.7000,1.7000,1.5600,1.5600,1.5600,2475,RGBP,Healthcare,Biotechnology,0,0,0,0,1,1,1.5801,2023-11-01,,,1.4820,2023-11-13
2023-11-01,1.5801,1.6900,1.5801,1.6070,1.6070,15595,RGBP,Healthcare,Biotechnology,1,0,0,0,1,0,1.5700,2023-11-02,,,1.4820,2023-11-13
2023-11-02,1.5700,1.6000,1.5600,1.5600,1.5600,5818,RGBP,Healthcare,Biotechnology,1,0,0,0,1,1,1.6000,2023-11-03,1.7120,2023-11-07,1.4820,2023-11-13
2023-11-03,1.6000,1.6000,1.5500,1.5700,1.5700,12174,RGBP,Healthcare,Biotechnology,1,0,0,0,1,0,1.5675,2023-11-06,,,1.4820,2023-11-13
2023-11-06,1.5675,1.5675,1.5300,1.5625,1.5625,9602,RGBP,Healthcare,Biotechnology,1,0,0,0,1,1,1.5500,2023-11-07,,,1.4820,2023-11-13
2023-11-07,1.5500,1.8800,1.5400,1.7800,1.7800,26065,RGBP,Healthcare,Biotechnology,1,0,0,1,1,0,1.6500,2023-11-08,,,1.4725,2023-11-13
2023-11-08,1.6500,1.7000,1.5050,1.5500,1.5500,22122,RGBP,Healthcare,Biotechnology,1,0,0,0,1,0,1.5500,2023-11-09,,,1.4630,2023-11-13
2023-11-09,1.5500,1.5500,1.5300,1.5400,1.5400,6826,RGBP,Healthcare,Biotechnology,1,0,0,0,1,1,1.5500,2023-11-10,,,1.4630,2023-11-13
2023-11-10,1.5500,1.5500,1.5100,1.5500,1.5500,4749,RGBP,Healthcare,Biotechnology,1,0,0,0,1,1,1.5000,2023-11-13,,,1.3704,2023-11-20
2023-11-13,1.5000,1.5500,1.4400,1.4425,1.4425,8503,RGBP,Healthcare,Biotechnology,1,0,0,0,1,1,1.4500,2023-11-14,,,1.3704,2023-11-20
2023-11-14,1.4500,1.5000,1.4000,1.5000,1.5000,22493,RGBP,Healthcare,Biotechnology,1,0,0,1,1,0,1.4400,2023-11-15,,,1.3680,2023-11-20
2023-11-15,1.4400,1.4800,1.4400,1.4400,1.4400,9109,RGBP,Healthcare,Biotechnology,1,0,0,0,1,1,1.5000,2023-11-16,,,1.3680,2023-11-20
2023-11-16,1.5000,1.5000,1.4400,1.4700,1.4700,9858,RGBP,Healthcare,Biotechnology,1,0,0,0,1,1,1.4500,2023-11-17,,,1.3680,2023-11-20
2023-11-17,1.4500,1.4800,1.4000,1.4500,1.4500,14505,RGBP,Healthcare,Biotechnology,1,0,0,0,1,0,1.4200,2023-11-20,,,1.1400,2023-12-04
2023-11-20,1.4200,1.4310,1.2000,1.2000,1.2000,18256,RGBP,Healthcare,Biotechnology,1,0,0,0,1,0,1.3300,2023-11-21,,,1.1400,2023-12-04
2023-11-21,1.3300,1.4200,1.2500,1.2904,1.2904,25751,RGBP,Healthcare,Biotechnology,1,0,0,0,1,0,1.4000,2023-11-22,1.4980,2023-12-19,1.1400,2023-12-04
2023-11-22,1.4000,1.4000,1.2200,1.2770,1.2770,23022,RGBP,Healthcare,Biotechnology,1,0,0,0,1,0,1.2800,2023-11-24,,,1.1400,2023-12-04
2023-11-24,1.2800,1.3400,1.2500,1.3400,1.3400,7895,RGBP,Healthcare,Biotechnology,1,0,0,1,1,1,1.4400,2023-11-27,,,1.1400,2023-12-04
2023-11-27,1.4400,1.4800,1.3600,1.4300,1.4300,4940,RGBP,Healthcare,Biotechnology,1,0,0,1,1,1,1.3600,2023-11-28,,,1.1400,2023-12-04
2023-11-28,1.3600,1.4000,1.3000,1.3000,1.3000,6978,RGBP,Healthcare,Biotechnology,1,0,0,0,1,1,1.4000,2023-11-29,1.4980,2023-12-19,1.1400,2023-12-04
2023-11-29,1.4000,1.4000,1.2800,1.2800,1.2800,16847,RGBP,Healthcare,Biotechnology,1,0,0,0,1,0,1.2800,2023-11-30,,,1.1400,2023-12-04
2023-11-30,1.2800,1.2900,1.2000,1.2900,1.2900,20051,RGBP,Healthcare,Biotechnology,1,0,0,0,1,0,1.2500,2023-12-01,1.3375,2023-12-19,1.1400,2023-12-04
2023-12-01,1.2500,1.2700,1.2300,1.2400,1.2400,16932,RGBP,Healthcare,Biotechnology,0,0,0,0,1,0,1.2500,2023-12-04,1.3375,2023-12-19,1.1210,2023-12-04
2023-12-04,1.2500,1.2500,1.1000,1.1800,1.1800,25069,RGBP,Healthcare,Biotechnology,0,0,0,0,1,0,1.1400,2023-12-05,,,1.1020,2023-12-04
2023-12-05,1.1400,1.1900,1.1200,1.1600,1.1600,27576,RGBP,Healthcare,Biotechnology,0,0,0,0,1,0,1.1400,2023-12-06,1.2198,2023-12-11,1.1020,2023-12-12
2023-12-06,1.1400,1.1800,1.1400,1.1650,1.1650,26256,RGBP,Healthcare,Biotechnology,1,0,0,1,1,0,1.1600,2023-12-07,1.2412,2023-12-11,1.0640,2023-12-13
2023-12-07,1.1600,1.1625,1.1200,1.1200,1.1200,8819,RGBP,Healthcare,Biotechnology,1,0,0,0,1,1,1.1600,2023-12-08,,,1.0640,2023-12-13
2023-12-08,1.1600,1.1600,1.1200,1.1300,1.1300,19706,RGBP,Healthcare,Biotechnology,1,0,0,0,1,0,1.1400,2023-12-11,,,1.0640,2023-12-13
2023-12-11,1.1400,1.2500,1.1300,1.1350,1.1350,18073,RGBP,Healthcare,Biotechnology,1,0,0,0,1,1,1.1380,2023-12-12,,,1.0545,2023-12-13
2023-12-12,1.1380,1.1380,1.1000,1.1100,1.1100,11138,RGBP,Healthcare,Biotechnology,1,0,0,0,1,1,1.0100,2023-12-13,,,0.8835,2023-12-14
2023-12-13,1.0100,1.0500,0.9000,0.9300,0.9300,45769,RGBP,Healthcare,Biotechnology,1,0,0,0,0,0,0.8725,2023-12-14,,,0.7125,2023-12-14
2023-12-14,0.8725,0.9500,0.6751,0.7500,0.7500,59052,RGBP,Healthcare,Biotechnology,1,0,0,0,0,0,0.7500,2023-12-15,,,0.7125,2023-12-14
2023-12-15,0.7500,0.9000,0.7000,0.8200,0.8200,48079,RGBP,Healthcare,Biotechnology,1,0,0,1,0,0,0.6000,2023-12-18,0.7800,2023-12-15,0.7125,2023-12-15
2023-12-18,0.6000,0.9700,0.5222,0.7500,0.7500,58990,RGBP,Healthcare,Biotechnology,1,0,0,0,0,0,0.7500,2023-12-19,0.9750,2023-12-19,0.7125,2023-12-18
2023-12-19,0.7500,1.5000,0.7000,1.2200,1.2200,34856,RGBP,Healthcare,Biotechnology,1,0,0,1,1,0,1.3300,2023-12-20,,,0.7125,2023-12-19
2023-12-20,1.3300,1.3300,0.8300,0.8300,0.8300,13498,RGBP,Healthcare,Biotechnology,1,0,0,0,1,1,0.8000,2023-12-21,1.0400,2023-12-20,0.7125,2023-12-27
2023-12-21,0.8000,0.8500,0.7400,0.7500,0.7500,41374,RGBP,Healthcare,Biotechnology,1,0,0,0,1,0,0.7410,2023-12-22,,,0.7092,2023-12-27
2023-12-22,0.7410,0.7700,0.7300,0.7465,0.7465,57067,RGBP,Healthcare,Biotechnology,1,0,0,0,1,0,0.7400,2023-12-26,0.7918,2023-12-29,0.6877,2023-12-28
2023-12-26,0.7400,0.7600,0.7200,0.7239,0.7239,18878,RGBP,Healthcare,Biotechnology,1,0,0,0,1,1,0.7300,2023-12-27,0.7811,2023-12-29,0.6555,2024-01-16
2023-12-27,0.7300,0.7325,0.6900,0.6900,0.6900,17371,RGBP,Healthcare,Biotechnology,0,0,0,0,1,1,0.6700,2023-12-28,0.8710,2023-12-29,0.6555,2024-01-16
2023-12-28,0.6700,0.7240,0.6700,0.7150,0.7150,62071,RGBP,Healthcare,Biotechnology,1,0,0,1,1,0,0.6900,2023-12-29,0.8970,2023-12-29,0.6555,2024-01-16
2023-12-29,0.6900,0.9500,0.6900,0.9500,0.9500,27343,RGBP,Healthcare,Biotechnology,1,1,1,1,1,1,0.7300,2024-01-02,0.9490,2023-12-29,0.6555,2024-01-16
2024-01-02,0.7300,1.0500,0.7300,1.0000,1.0000,3441,RGBP,Healthcare,Biotechnology,1,1,0,0,1,1,0.9420,2024-01-03,,,0.6555,2024-01-16
2024-01-03,0.9420,1.0197,0.7500,1.0000,1.0000,14981,RGBP,Healthcare,Biotechnology,1,1,0,0,1,1,0.8000,2024-01-04,,,0.6555,2024-01-16
2024-01-04,0.8000,0.8800,0.8000,0.8500,0.8500,24030,RGBP,Healthcare,Biotechnology,1,1,0,0,1,1,0.8000,2024-01-05,,,0.6555,2024-01-16
2024-01-05,0.8000,0.8000,0.6900,0.7100,0.7100,72136,RGBP,Healthcare,Biotechnology,1,1,0,0,1,0,0.7200,2024-01-08,,,0.6555,2024-01-16
2024-01-08,0.7200,0.7500,0.7200,0.7250,0.7250,30183,RGBP,Healthcare,Biotechnology,1,1,0,0,1,1,0.7250,2024-01-09,,,0.6555,2024-01-16
2024-01-09,0.7250,0.7820,0.7250,0.7400,0.7400,60137,RGBP,Healthcare,Biotechnology,0,1,0,0,1,0,0.7500,2024-01-10,0.9750,2024-01-11,0.6555,2024-01-16
2024-01-10,0.7500,0.9200,0.7500,0.7502,0.7502,43106,RGBP,Healthcare,Biotechnology,0,1,0,0,1,0,0.7000,2024-01-11,0.9100,2024-01-10,0.6555,2024-01-16
2024-01-11,0.7000,1.0400,0.7000,0.7500,0.7500,23316,RGBP,Healthcare,Biotechnology,0,1,0,0,1,1,0.7500,2024-01-12,0.9750,2024-01-11,0.6555,2024-01-16
2024-01-12,0.7500,0.7500,0.7365,0.7387,0.7387,12774,RGBP,Healthcare,Biotechnology,0,1,0,0,1,1,0.7365,2024-01-16,,,0.6460,2024-01-17
2024-01-16,0.7365,0.8000,0.6500,0.6800,0.6800,36717,RGBP,Healthcare,Biotechnology,0,1,0,0,1,0,0.6500,2024-01-17,,,0.5985,
2024-01-17,0.6500,0.6500,0.6000,0.6300,0.6300,29571,RGBP,Healthcare,Biotechnology,0,1,0,0,1,1,,,,,,
2023-09-20,0.0400,0.0400,0.0400,0.0400,0.0400,0,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,0,0,0.0400,2023-09-21,0.0428,2023-10-04,,
2023-09-21,0.0400,0.0400,0.0400,0.0400,0.0400,0,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,0,0,0.0400,2023-09-22,0.0428,2023-10-04,,
2023-09-22,0.0400,0.0400,0.0400,0.0400,0.0400,5000,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,0,0,0.0400,2023-09-25,0.0428,2023-10-04,,
2023-09-25,0.0400,0.0400,0.0400,0.0400,0.0400,50000,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,0,0,0.0400,2023-09-26,0.0428,2023-10-04,,
2023-09-26,0.0400,0.0400,0.0400,0.0400,0.0400,0,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,0,0,0.0400,2023-09-27,0.0428,2023-10-04,,
2023-09-27,0.0400,0.0400,0.0400,0.0400,0.0400,0,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,0,0,0.0400,2023-09-28,0.0428,2023-10-04,,
2023-09-28,0.0400,0.0400,0.0400,0.0400,0.0400,0,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,0,0,0.0400,2023-09-29,0.0428,2023-10-04,,
2023-09-29,0.0400,0.0400,0.0400,0.0400,0.0400,0,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,0,0,0.0400,2023-10-02,0.0428,2023-10-04,,
2023-10-02,0.0400,0.0400,0.0400,0.0400,0.0400,0,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,0,0,0.0400,2023-10-03,,,,
2023-10-03,0.0400,0.0400,0.0400,0.0400,0.0400,0,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,0,0,0.0400,2023-10-04,,,,
2023-10-04,0.0400,0.0500,0.0400,0.0500,0.0500,132000,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,1,0,0,0.0500,2023-10-05,,,,
2023-10-05,0.0500,0.0500,0.0500,0.0500,0.0500,0,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,0,0,0.0500,2023-10-06,,,,
2023-10-06,0.0500,0.0500,0.0500,0.0500,0.0500,0,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,0,0,0.0500,2023-10-09,,,,
2023-10-09,0.0500,0.0500,0.0500,0.0500,0.0500,0,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,0,0,0.0500,2023-10-10,,,0.0380,2023-11-06
2023-10-10,0.0500,0.0500,0.0500,0.0500,0.0500,0,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,0,0,0.0500,2023-10-11,,,0.0380,2023-11-06
2023-10-11,0.0500,0.0500,0.0500,0.0500,0.0500,0,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,0,0,0.0500,2023-10-12,,,0.0380,2023-11-06
2023-10-12,0.0500,0.0500,0.0500,0.0500,0.0500,0,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,0,0,0.0500,2023-10-13,,,0.0380,2023-11-06
2023-10-13,0.0500,0.0500,0.0500,0.0500,0.0500,0,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,0,0,0.0500,2023-10-16,,,0.0380,2023-11-06
2023-10-16,0.0500,0.0500,0.0500,0.0500,0.0500,0,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,0,0,0.0500,2023-10-17,,,0.0380,2023-11-06
2023-10-17,0.0500,0.0500,0.0500,0.0500,0.0500,0,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,0,0,0.0500,2023-10-18,,,0.0380,2023-11-06
2023-10-18,0.0500,0.0500,0.0500,0.0500,0.0500,0,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,0,0,0.0500,2023-10-19,,,0.0380,2023-11-06
2023-10-19,0.0500,0.0500,0.0500,0.0500,0.0500,0,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,0,0,0.0500,2023-10-20,,,0.0380,2023-11-06
2023-10-20,0.0500,0.0500,0.0500,0.0500,0.0500,0,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,0,0,0.0500,2023-10-23,,,0.0380,2023-11-06
2023-10-23,0.0500,0.0500,0.0500,0.0500,0.0500,0,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,0,0,0.0500,2023-10-24,,,0.0475,2023-11-01
2023-10-24,0.0500,0.0500,0.0500,0.0500,0.0500,10000,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,0,1,0.0500,2023-10-25,,,0.0475,2023-11-01
2023-10-25,0.0500,0.0500,0.0500,0.0500,0.0500,0,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,0,0,0.0500,2023-10-26,,,0.0475,2023-11-01
2023-10-26,0.0500,0.0500,0.0500,0.0500,0.0500,0,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,0,0,0.0500,2023-10-27,,,0.0475,2023-11-01
2023-10-27,0.0500,0.0500,0.0500,0.0500,0.0500,0,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,0,0,0.0500,2023-10-30,,,0.0475,2023-11-01
2023-10-30,0.0500,0.0500,0.0500,0.0500,0.0500,0,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,0,0,0.0500,2023-10-31,,,0.0475,2023-11-01
2023-10-31,0.0500,0.0500,0.0500,0.0500,0.0500,0,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,0,0,0.0400,2023-11-01,,,0.0380,2023-11-06
2023-11-01,0.0400,0.0400,0.0400,0.0400,0.0400,5000,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,0,1,0.0400,2023-11-02,0.0428,2024-01-02,0.0380,2023-11-06
2023-11-02,0.0400,0.0400,0.0400,0.0400,0.0400,30000,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,0,1,0.0400,2023-11-03,0.0428,2024-01-02,0.0380,2023-11-06
2023-11-03,0.0400,0.0400,0.0400,0.0400,0.0400,7500,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,0,1,0.0400,2023-11-06,0.0428,2024-01-02,0.0190,
2023-11-06,0.0400,0.0400,0.0200,0.0200,0.0200,145500,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,0,1,0.0400,2023-11-07,0.0428,2024-01-02,0.0190,
2023-11-07,0.0400,0.0400,0.0400,0.0400,0.0400,1000,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,1,1,0.0200,2023-11-08,0.0260,2023-11-07,0.0190,
2023-11-08,0.0200,0.0200,0.0200,0.0200,0.0200,6500,MLYCF,Basic Materials,Other Industrial Metals & Mining,0,0,0,0,1,1,0.0200,2023-11-09,0.0214,2023-11-14,0.0190,
