Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Sector,Industry,Rolling,Macd,Fibonacci,Fibonacci Delta,Fibonacci Delta Percent,Fibonacci Delta Percent Average,Pivot,RSI,Volume Horizontal,Buy Price,Buy Date,Signal Count
2023-10-13,15.010000228881836,15.229999542236328,14.1850004196167,14.289999961853027,14.289999961853027,8337800,IONQ,Technology,Computer Hardware,0,0,0,,,,0,0,0,14.199999809265137,2023-10-16,0
2023-10-16,14.199999809265137,14.765999794006348,14.020000457763672,14.40999984741211,14.40999984741211,6725400,IONQ,Technology,Computer Hardware,0,0,0,,,,1,0,0,14.119999885559082,2023-10-17,1
2023-10-17,14.119999885559082,14.710000038146973,13.8100004196167,14.380000114440918,14.380000114440918,6852700,IONQ,Technology,Computer Hardware,0,0,0,,,,0,0,0,14.18000030517578,2023-10-18,0
2023-10-18,14.18000030517578,14.529999732971191,13.510000228881836,13.6899995803833,13.6899995803833,7830900,IONQ,Technology,Computer Hardware,0,0,0,,,,0,0,0,13.789999961853027,2023-10-19,0
2023-10-19,13.789999961853027,14.06999969482422,13.329999923706056,13.470000267028809,13.470000267028809,7664900,IONQ,Technology,Computer Hardware,0,0,0,,,,0,0,0,13.289999961853027,2023-10-20,0
2023-10-20,13.289999961853027,13.520000457763672,12.515000343322754,12.59000015258789,12.59000015258789,9506200,IONQ,Technology,Computer Hardware,0,0,0,,,,0,0,0,12.34000015258789,2023-10-23,0
2023-10-23,12.34000015258789,12.880000114440918,11.829999923706056,12.640000343322754,12.640000343322754,11506300,IONQ,Technology,Computer Hardware,0,0,0,,,,0,0,0,11.130000114440918,2023-10-24,0
2023-10-24,11.130000114440918,11.829999923706056,10.90999984741211,11.010000228881836,11.010000228881836,18483500,IONQ,Technology,Computer Hardware,0,0,0,,,,0,0,0,11.149999618530272,2023-10-25,0
2023-10-25,11.149999618530272,11.210000038146973,10.270000457763672,10.399999618530272,10.399999618530272,12868700,IONQ,Technology,Computer Hardware,0,0,0,,,,0,0,0,10.289999961853027,2023-10-26,0
2023-10-26,10.289999961853027,10.449999809265137,9.850000381469728,9.920000076293944,9.920000076293944,12436500,IONQ,Technology,Computer Hardware,0,0,0,,,,0,0,0,10.199999809265137,2023-10-27,0
2023-10-27,10.199999809265137,10.390000343322754,10.0600004196167,10.140000343322754,10.140000343322754,7936500,IONQ,Technology,Computer Hardware,0,0,0,6.75,66.56804508339994,,0,0,0,10.399999618530272,2023-10-30,0
2023-10-30,10.399999618530272,10.43000030517578,9.350000381469728,9.5,9.5,12284700,IONQ,Technology,Computer Hardware,0,0,0,7.25,76.31578947368422,,0,0,0,9.460000038146973,2023-10-31,0
2023-10-31,9.460000038146973,9.720000267028809,9.229999542236328,9.640000343322754,9.640000343322754,7301700,IONQ,Technology,Computer Hardware,1,0,0,7.370000839233398,76.45228814061512,,1,0,1,9.729999542236328,2023-11-01,3
2023-11-01,9.729999542236328,10.289999961853027,9.600000381469728,10.220000267028809,10.220000267028809,9031500,IONQ,Technology,Computer Hardware,1,0,0,7.0,68.49314889533817,,1,0,1,10.920000076293944,2023-11-02,3
2023-11-02,10.920000076293944,11.34000015258789,10.75,11.140000343322754,11.140000343322754,11769000,IONQ,Technology,Computer Hardware,1,0,0,6.0,53.85996243345147,,1,1,0,11.239999771118164,2023-11-03,3
2023-11-03,11.239999771118164,12.09000015258789,11.239999771118164,11.579999923706056,11.579999923706056,9573700,IONQ,Technology,Computer Hardware,1,0,1,5.53600025177002,47.80656552887336,,0,1,1,11.8100004196167,2023-11-06,4
2023-11-06,11.8100004196167,11.920000076293944,10.968999862670898,11.210000038146973,11.210000038146973,10032100,IONQ,Technology,Computer Hardware,1,0,0,5.4800004959106445,48.88492843231512,,0,1,1,11.1899995803833,2023-11-07,3
2023-11-07,11.1899995803833,11.609999656677246,11.029999732971191,11.470000267028809,11.470000267028809,7873200,IONQ,Technology,Computer Hardware,1,0,0,5.300000190734863,46.20749840756348,,1,1,1,11.5600004196167,2023-11-08,4
2023-11-08,11.5600004196167,11.56999969482422,11.104999542236328,11.40999984741211,11.40999984741211,7449400,IONQ,Technology,Computer Hardware,1,0,0,4.840000152587891,42.418932667081904,,0,1,1,11.18000030517578,2023-11-09,3
2023-11-09,11.18000030517578,12.579999923706056,10.90999984741211,11.229999542236328,11.229999542236328,16070300,IONQ,Technology,Computer Hardware,0,0,0,4.290000915527344,38.2012563704258,,0,1,0,11.270000457763672,2023-11-10,1
2023-11-10,11.270000457763672,11.270000457763672,10.149999618530272,10.65999984741211,10.65999984741211,11916300,IONQ,Technology,Computer Hardware,0,0,0,3.65000057220459,34.2401559516972,,0,1,0,10.59000015258789,2023-11-13,1
2023-11-13,10.59000015258789,11.739999771118164,10.529999732971191,11.550000190734863,11.550000190734863,12006000,IONQ,Technology,Computer Hardware,0,0,0,3.3500003814697266,29.004331828124275,,1,1,0,11.869999885559082,2023-11-14,2
2023-11-14,11.869999885559082,12.734999656677246,11.65999984741211,12.6899995803833,12.6899995803833,10069500,IONQ,Technology,Computer Hardware,0,0,0,3.505000114440918,27.62017517998255,,1,1,1,12.8100004196167,2023-11-15,3
2023-11-15,12.8100004196167,13.579999923706056,12.279999732971191,12.989999771118164,12.989999771118164,12077300,IONQ,Technology,Computer Hardware,0,0,0,4.350000381469727,33.487301448160714,,1,1,0,12.789999961853027,2023-11-16,2
2023-11-16,12.789999961853027,12.789999961853027,12.0600004196167,12.199999809265137,12.199999809265137,7567900,IONQ,Technology,Computer Hardware,0,0,0,4.350000381469727,35.655741389161115,48.34774141532496,0,1,1,12.4399995803833,2023-11-17,2
2023-11-17,12.4399995803833,12.850000381469728,12.270000457763672,12.699999809265137,12.699999809265137,7095800,IONQ,Technology,Computer Hardware,0,0,0,4.350000381469727,34.25197202204865,46.19333654456821,1,1,1,12.859999656677246,2023-11-20,3
2023-11-20,12.859999656677246,13.289999961853027,12.75,12.850000381469728,12.850000381469728,5971700,IONQ,Technology,Computer Hardware,0,0,0,4.350000381469727,33.85214204151014,43.362426715756605,0,1,1,12.56999969482422,2023-11-21,2
2023-11-21,12.56999969482422,12.59000015258789,12.170000076293944,12.289999961853027,12.289999961853027,5387300,IONQ,Technology,Computer Hardware,0,0,0,3.979999542236328,32.3840484506905,40.42454406976163,0,1,1,12.529999732971191,2023-11-22,2
2023-11-22,12.529999732971191,13.380000114440918,12.21500015258789,12.420000076293944,12.420000076293944,7312600,IONQ,Technology,Computer Hardware,0,0,0,3.430000305175781,27.61674946945148,37.69945077470252,0,1,1,12.460000038146973,2023-11-24,2
2023-11-24,12.460000038146973,12.5,12.079999923706056,12.359999656677246,12.359999656677246,3057800,IONQ,Technology,Computer Hardware,0,1,0,3.430000305175781,27.75081230138053,35.95884076589779,0,1,0,12.1899995803833,2023-11-27,2
2023-11-27,12.1899995803833,12.600000381469728,12.029999732971191,12.100000381469728,12.100000381469728,5517500,IONQ,Technology,Computer Hardware,0,1,0,3.430000305175781,28.34710906644745,34.66154366840273,0,1,0,12.039999961853027,2023-11-28,2
2023-11-28,12.039999961853027,12.270000457763672,11.6899995803833,12.210000038146973,12.210000038146973,6430700,IONQ,Technology,Computer Hardware,0,1,0,3.430000305175781,28.091730503354928,33.27533047313872,0,1,0,12.619999885559082,2023-11-29,2
2023-11-29,12.619999885559082,13.239999771118164,12.375,12.479999542236328,12.479999542236328,8847700,IONQ,Technology,Computer Hardware,0,1,0,3.430000305175781,27.483977812399417,32.027095766794446,0,1,1,12.729999542236328,2023-11-30,3
2023-11-30,12.729999542236328,12.829999923706056,12.170000076293944,12.229999542236328,12.229999542236328,6469400,IONQ,Technology,Computer Hardware,0,1,0,3.430000305175781,28.045792588382923,31.068886428214512,0,1,1,12.210000038146973,2023-12-01,3
2023-12-01,12.210000038146973,13.65999984741211,11.920000076293944,13.609999656677246,13.609999656677246,9811400,IONQ,Technology,Computer Hardware,0,1,0,3.510000228881836,25.78986272905439,30.241460185456425,1,1,1,13.31999969482422,2023-12-04,4
2023-12-04,13.31999969482422,14.09000015258789,13.300000190734863,13.760000228881836,13.760000228881836,9841500,IONQ,Technology,Computer Hardware,0,1,0,3.560000419616699,25.87209564244311,29.68358949817281,1,1,1,13.550000190734863,2023-12-05,4
2023-12-05,13.550000190734863,13.600000381469728,12.880000114440918,13.010000228881836,13.010000228881836,6930500,IONQ,Technology,Computer Hardware,0,1,0,2.430000305175781,18.6779420632234,28.995163513846087,0,1,0,13.460000038146973,2023-12-06,2
2023-12-06,13.460000038146973,14.0,12.9399995803833,12.970000267028809,12.970000267028809,8686400,IONQ,Technology,Computer Hardware,0,1,0,2.40000057220459,18.50424458591308,28.387434807574788,0,1,1,13.050000190734863,2023-12-07,3
2023-12-07,13.050000190734863,13.210000038146973,12.649999618530272,13.199999809265137,13.199999809265137,6021300,IONQ,Technology,Computer Hardware,0,1,0,2.40000057220459,18.1818227794217,27.36706956299219,1,1,0,13.0600004196167,2023-12-08,3
2023-12-08,13.0600004196167,13.789999961853027,12.979999542236328,13.6899995803833,13.6899995803833,8172300,IONQ,Technology,Computer Hardware,0,1,0,2.40000057220459,17.531049275148284,26.15875675539133,1,1,1,13.170000076293944,2023-12-11,4
2023-12-11,13.170000076293944,13.399999618530272,12.664999961853027,13.050000190734863,13.050000190734863,10634000,IONQ,Technology,Computer Hardware,0,1,0,2.40000057220459,18.39080871361614,25.1013458681625,0,1,1,13.029999732971191,2023-12-12,3
2023-12-12,13.029999732971191,13.234999656677246,12.649999618530272,12.760000228881836,12.760000228881836,7545500,IONQ,Technology,Computer Hardware,0,1,0,2.40000057220459,18.808781576447533,24.098455170491658,0,1,0,12.75,2023-12-13,2
2023-12-13,12.75,13.43000030517578,12.270000457763672,13.43000030517578,13.43000030517578,11648900,IONQ,Technology,Computer Hardware,0,1,0,2.40000057220459,17.870443169533324,23.130881485081183,1,1,1,13.640000343322754,2023-12-14,4
2023-12-14,13.640000343322754,14.899999618530272,13.619999885559082,14.760000228881836,14.760000228881836,15617200,IONQ,Technology,Computer Hardware,0,1,0,3.2100000381469727,21.747967400879578,22.739629347176383,1,1,1,14.630000114440918,2023-12-15,4
2023-12-15,14.630000114440918,15.494999885559082,14.59000015258789,14.93000030517578,14.93000030517578,12591600,IONQ,Technology,Computer Hardware,0,1,0,3.805000305175781,25.485600987273276,22.588615259569234,0,1,1,14.600000381469728,2023-12-18,3
2023-12-18,14.600000381469728,15.024999618530272,14.406999588012695,14.56999969482422,14.56999969482422,6809400,IONQ,Technology,Computer Hardware,0,1,0,3.805000305175781,26.115308063647056,22.439828526049208,0,1,0,14.68000030517578,2023-12-19,2
2023-12-19,14.68000030517578,15.229999542236328,14.229999542236328,14.31999969482422,14.31999969482422,7388700,IONQ,Technology,Computer Hardware,0,1,0,3.5749998092651367,24.96508299897014,22.231385359090226,0,1,0,14.18000030517578,2023-12-20,2
2023-12-20,14.18000030517578,14.609999656677246,13.329999923706056,13.390000343322754,13.390000343322754,8701200,IONQ,Technology,Computer Hardware,0,1,0,3.5749998092651367,26.69902701718672,22.179055306076044,0,1,0,13.829999923706056,2023-12-21,2
2023-12-21,13.829999923706056,14.0,13.515000343322754,13.789999961853027,13.789999961853027,4937300,IONQ,Technology,Computer Hardware,0,1,0,3.5749998092651367,25.92458171975765,22.03764124816769,1,1,0,13.90999984741211,2023-12-22,3
2023-12-22,13.90999984741211,14.149999618530272,13.529999732971191,13.640000343322754,13.640000343322754,4885800,IONQ,Technology,Computer Hardware,0,0,0,3.22499942779541,23.64369022449591,21.894563081197127,0,1,0,13.670000076293944,2023-12-26,1
2023-12-26,13.670000076293944,13.739999771118164,13.0,13.520000457763672,13.520000457763672,8866800,IONQ,Technology,Computer Hardware,0,0,0,3.22499942779541,23.853545255935988,21.759993055429984,0,1,0,13.640000343322754,2023-12-27,1
2023-12-27,13.640000343322754,13.90999984741211,13.170000076293944,13.210000038146973,13.210000038146973,7445200,IONQ,Technology,Computer Hardware,0,0,0,3.22499942779541,24.4133188378688,22.14235150707301,0,1,0,13.149999618530272,2023-12-28,1
2023-12-28,13.149999618530272,13.395000457763672,13.020000457763672,13.229999542236328,13.229999542236328,5065100,IONQ,Technology,Computer Hardware,0,0,0,3.22499942779541,24.376413751940863,22.533829451474865,1,1,0,13.170000076293944,2023-12-29,2
2023-12-29,13.170000076293944,13.18000030517578,12.329999923706056,12.390000343322754,12.390000343322754,8589500,IONQ,Technology,Computer Hardware,0,0,0,3.22499942779541,26.029050350538803,23.05697795621601,0,1,1,12.350000381469728,2024-01-02,2
2024-01-02,12.350000381469728,12.59000015258789,12.100000381469728,12.15999984741211,12.15999984741211,5951100,IONQ,Technology,Computer Hardware,0,0,0,3.3949995040893555,27.919404166866656,23.74953494899723,0,1,0,11.8100004196167,2024-01-03,1
2024-01-03,11.8100004196167,12.09000015258789,11.770000457763672,11.93000030517578,11.93000030517578,6225700,IONQ,Technology,Computer Hardware,0,0,0,3.72499942779541,31.223799937199782,24.60506769723614,0,1,0,12.0600004196167,2024-01-04,1
2024-01-04,12.0600004196167,12.609999656677246,11.850000381469728,12.279999732971191,12.279999732971191,7264400,IONQ,Technology,Computer Hardware,1,0,0,3.72499942779541,30.333872221462443,25.37340707357047,1,1,1,12.09000015258789,2024-01-05,4
2024-01-05,12.09000015258789,12.380000114440918,11.949999809265137,12.0,12.0,6100000,IONQ,Technology,Computer Hardware,1,0,0,3.72499942779541,31.04166189829509,26.251488322154582,0,1,0,12.119999885559082,2024-01-08,2
2024-01-08,12.119999885559082,12.729999542236328,12.024999618530272,12.640000343322754,12.640000343322754,6044300,IONQ,Technology,Computer Hardware,1,0,0,3.72499942779541,29.46993138147492,26.766285920860938,1,1,0,12.420000076293944,2024-01-09,3
2024-01-09,12.420000076293944,12.640000343322754,12.170000076293944,12.449999809265137,12.449999809265137,4920900,IONQ,Technology,Computer Hardware,1,0,0,3.459999084472656,27.791157730763715,26.9199897037603,0,1,1,12.460000038146973,2024-01-10,3
2024-01-10,12.460000038146973,12.489999771118164,11.609999656677246,12.09000015258789,12.09000015258789,7384800,IONQ,Technology,Computer Hardware,1,0,0,3.619999885559082,29.9420995853686,27.175109138541742,0,1,0,12.06999969482422,2024-01-11,2
2024-01-11,12.06999969482422,12.270000457763672,11.359999656677246,11.5600004196167,11.5600004196167,7131300,IONQ,Technology,Computer Hardware,1,0,0,3.25,28.11418583069361,27.385049327323305,0,1,0,11.739999771118164,2024-01-12,2
2024-01-12,11.739999771118164,11.96500015258789,11.369999885559082,11.399999618530272,11.399999618530272,4451300,IONQ,Technology,Computer Hardware,1,0,0,2.789999961853028,24.47368469484847,27.236693172500757,0,1,1,11.199999809265137,2024-01-16,3
2024-01-16,11.199999809265137,11.270000457763672,10.869999885559082,10.970000267028809,10.970000267028809,5654500,IONQ,Technology,Computer Hardware,0,0,0,3.2799997329711914,29.899723364907167,27.501702615510723,0,1,1,10.699999809265137,2024-01-17,2
2024-01-17,10.699999809265137,10.890000343322754,10.460000038146973,10.850000381469728,10.850000381469728,4866400,IONQ,Technology,Computer Hardware,0,0,0,3.4499998092651367,31.79723214717348,28.04527207702256,0,1,1,11.390000343322754,2024-01-18,2
2024-01-18,11.390000343322754,11.399999618530272,10.470000267028809,10.720000267028809,10.720000267028809,6329300,IONQ,Technology,Computer Hardware,0,0,0,3.4499998092651367,32.18283323999721,28.600557942626644,0,1,0,10.84000015258789,2024-01-19,1
2024-01-19,10.84000015258789,10.859999656677246,10.31999969482422,10.850000381469728,10.850000381469728,5359000,IONQ,Technology,Computer Hardware,1,0,0,3.075000762939453,28.34101986015707,28.86240467744586,0,1,1,11.18000030517578,2024-01-22,3
2024-01-22,11.18000030517578,11.864999771118164,11.149999618530272,11.720000267028809,11.720000267028809,7254900,IONQ,Technology,Computer Hardware,1,0,1,2.8600006103515625,24.402735027211857,28.864159429130595,1,1,0,12.100000381469728,2024-01-23,4
2024-01-23,12.100000381469728,12.119999885559082,11.541999816894531,11.75,11.75,5291400,IONQ,Technology,Computer Hardware,1,0,0,2.4099998474121094,20.510636999251997,28.496265205711477,0,1,1,12.050000190734863,2024-01-24,3
2024-01-24,12.050000190734863,12.100000381469728,11.0600004196167,11.06999969482422,11.06999969482422,5092400,IONQ,Technology,Computer Hardware,1,0,0,2.4099998474121094,21.7705502606193,28.086341611961647,0,1,1,11.449999809265137,2024-01-25,3
2024-01-25,11.449999809265137,11.989999771118164,11.15999984741211,11.279999732971191,11.279999732971191,7254600,IONQ,Technology,Computer Hardware,1,0,0,2.4099998474121094,21.365247379995346,27.42910477481469,0,1,0,11.380000114440918,2024-01-26,2
2024-01-26,11.380000114440918,11.56999969482422,10.954999923706056,11.010000228881836,11.010000228881836,4796100,IONQ,Technology,Computer Hardware,1,0,0,2.4099998474121094,21.889189803012982,26.866125946918054,0,1,1,10.890000343322754,2024-01-29,3
2024-01-29,10.890000343322754,11.220000267028809,10.75,11.210000038146973,11.210000038146973,4820100,IONQ,Technology,Computer Hardware,1,0,0,2.4099998474121094,21.498660474674587,26.22992585201002,1,1,1,11.0600004196167,2024-01-30,4
2024-01-30,11.0600004196167,11.119999885559082,10.550000190734863,10.6899995803833,10.6899995803833,5563700,IONQ,Technology,Computer Hardware,0,0,0,2.320000648498535,21.70253264327396,25.71209926946329,0,1,1,10.619999885559082,2024-01-31,2
2024-01-31,10.619999885559082,10.9350004196167,10.270000457763672,10.270000457763672,10.270000457763672,7529500,IONQ,Technology,Computer Hardware,0,0,0,2.219999313354492,21.61635067578084,25.300445465797768,0,1,0,10.470000267028809,2024-02-01,1
2024-02-01,10.470000267028809,10.479999542236328,9.9350004196167,10.239999771118164,10.239999771118164,7506000,IONQ,Technology,Computer Hardware,0,0,0,2.3350000381469727,22.80273525720988,24.824487843920515,0,1,0,10.020000457763672,2024-02-02,1
2024-02-02,10.020000457763672,10.338000297546388,9.890000343322754,10.270000457763672,10.270000457763672,5135800,IONQ,Technology,Computer Hardware,1,0,0,2.229999542236328,21.713723883532506,24.39779038077644,0,1,1,10.119999885559082,2024-02-05,3
2023-10-09,2.2300000190734863,2.2799999713897705,2.130000114440918,2.259999990463257,2.259999990463257,294100,AUTL,Healthcare,Biotechnology,0,0,0,,,,0,0,0,2.2699999809265137,2023-10-10,0
2023-10-10,2.2699999809265137,2.4549999237060547,2.220000028610229,2.440000057220459,2.440000057220459,225700,AUTL,Healthcare,Biotechnology,0,0,0,,,,1,0,0,2.450000047683716,2023-10-11,1
2023-10-11,2.450000047683716,2.559999942779541,2.3299999237060547,2.3499999046325684,2.3499999046325684,168500,AUTL,Healthcare,Biotechnology,0,0,0,,,,0,0,0,2.380000114440918,2023-10-12,0
2023-10-12,2.380000114440918,2.3949999809265137,2.259999990463257,2.309999942779541,2.309999942779541,302200,AUTL,Healthcare,Biotechnology,0,0,0,,,,0,0,0,2.3299999237060547,2023-10-13,0
2023-10-13,2.3299999237060547,2.375,2.2699999809265137,2.3499999046325684,2.3499999046325684,160500,AUTL,Healthcare,Biotechnology,0,0,0,,,,1,0,0,2.369999885559082,2023-10-16,1
2023-10-16,2.369999885559082,2.450000047683716,2.234999895095825,2.3399999141693115,2.3399999141693115,234700,AUTL,Healthcare,Biotechnology,0,0,0,,,,0,0,0,2.319999933242798,2023-10-17,0
2023-10-17,2.319999933242798,2.5199999809265137,2.2660000324249268,2.509999990463257,2.509999990463257,292300,AUTL,Healthcare,Biotechnology,0,0,0,,,,1,0,0,2.5,2023-10-18,1
2023-10-18,2.5,2.539999961853028,2.4200000762939453,2.5299999713897705,2.5299999713897705,267200,AUTL,Healthcare,Biotechnology,0,0,0,,,,0,0,0,2.549999952316284,2023-10-19,0
2023-10-19,2.549999952316284,2.5850000381469727,2.424999952316284,2.5,2.5,508400,AUTL,Healthcare,Biotechnology,0,0,0,,,,0,0,0,2.4600000381469727,2023-10-20,0
2023-10-20,2.4600000381469727,2.559999942779541,2.309999942779541,2.559999942779541,2.559999942779541,514800,AUTL,Healthcare,Biotechnology,0,0,0,,,,0,0,0,2.5,2023-10-23,0
2023-10-23,2.5,2.549999952316284,2.2100000381469727,2.5299999713897705,2.5299999713897705,380400,AUTL,Healthcare,Biotechnology,0,0,0,,,,0,0,0,2.5899999141693115,2023-10-24,0
2023-10-24,2.5899999141693115,2.7300000190734863,2.4719998836517334,2.690000057220459,2.690000057220459,476700,AUTL,Healthcare,Biotechnology,0,0,0,,,,1,0,0,2.759999990463257,2023-10-25,1
2023-10-25,2.759999990463257,2.8299999237060547,2.619999885559082,2.789999961853028,2.789999961853028,498400,AUTL,Healthcare,Biotechnology,0,0,0,,,,1,0,0,2.799999952316284,2023-10-26,1
2023-10-26,2.799999952316284,2.8299999237060547,2.680000066757202,2.690000057220459,2.690000057220459,231800,AUTL,Healthcare,Biotechnology,0,0,0,,,,0,1,0,2.650000095367432,2023-10-27,1
2023-10-27,2.650000095367432,2.7799999713897705,2.5899999141693115,2.640000104904175,2.640000104904175,604500,AUTL,Healthcare,Biotechnology,0,0,0,0.6999998092651367,26.51514323672896,,0,1,0,2.640000104904175,2023-10-30,1
2023-10-30,2.640000104904175,2.7950000762939453,2.555000066757202,2.720000028610229,2.720000028610229,677000,AUTL,Healthcare,Biotechnology,0,0,0,0.619999885559082,22.794113199913014,,1,1,1,2.680000066757202,2023-10-31,3
2023-10-31,2.680000066757202,2.859999895095825,2.640000104904175,2.819999933242798,2.819999933242798,337400,AUTL,Healthcare,Biotechnology,0,0,0,0.6499998569488525,23.049640862983967,,1,0,0,2.799999952316284,2023-11-01,1
2023-11-01,2.799999952316284,3.0,2.7699999809265137,2.950000047683716,2.950000047683716,394900,AUTL,Healthcare,Biotechnology,0,0,0,0.7899999618530273,26.779659290965785,,1,0,0,2.9100000858306885,2023-11-02,1
2023-11-02,2.9100000858306885,3.4049999713897705,2.890000104904175,3.390000104904175,3.390000104904175,1660500,AUTL,Healthcare,Biotechnology,0,0,0,1.194999933242798,35.25073440304737,,1,0,1,3.220000028610229,2023-11-03,2
2023-11-03,3.220000028610229,4.110000133514404,3.220000028610229,4.090000152587891,4.090000152587891,2562000,AUTL,Healthcare,Biotechnology,0,0,0,1.900000095367432,46.454768324769695,,1,0,1,4.070000171661377,2023-11-06,2
2023-11-06,4.070000171661377,4.079999923706055,3.5899999141693115,3.700000047683716,3.700000047683716,594100,AUTL,Healthcare,Biotechnology,0,0,0,1.900000095367432,51.35135326705941,,0,0,0,3.619999885559082,2023-11-07,0
2023-11-07,3.619999885559082,3.809999942779541,3.609999895095825,3.680000066757202,3.680000066757202,393300,AUTL,Healthcare,Biotechnology,0,0,0,1.900000095367432,51.63043643751079,,0,0,0,3.700000047683716,2023-11-08,0
2023-11-08,3.700000047683716,3.714999914169312,3.470000028610229,3.700000047683716,3.700000047683716,673300,AUTL,Healthcare,Biotechnology,0,0,0,1.900000095367432,51.35135326705941,,0,0,0,3.7899999618530273,2023-11-09,0
2023-11-09,3.7899999618530273,3.829999923706055,3.490000009536743,3.490000009536743,3.490000009536743,338300,AUTL,Healthcare,Biotechnology,0,0,0,1.900000095367432,54.44126332881112,,0,1,0,3.490000009536743,2023-11-10,1
2023-11-10,3.490000009536743,3.490000009536743,3.311000108718872,3.430000066757202,3.430000066757202,375200,AUTL,Healthcare,Biotechnology,0,0,0,1.900000095367432,55.39358770811143,,0,1,0,3.4200000762939453,2023-11-13,1
2023-11-13,3.4200000762939453,3.680000066757202,3.305000066757202,3.660000085830689,3.660000085830689,436200,AUTL,Healthcare,Biotechnology,0,0,0,1.638000249862671,44.75410413797582,,1,1,0,3.700000047683716,2023-11-14,2
2023-11-14,3.700000047683716,3.9700000286102295,3.700000047683716,3.950000047683716,3.950000047683716,1177200,AUTL,Healthcare,Biotechnology,0,0,0,1.555000066757202,39.367089822418,,1,0,1,4.0,2023-11-15,2
2023-11-15,4.0,4.389999866485596,3.9700000286102295,4.239999771118164,4.239999771118164,3246000,AUTL,Healthcare,Biotechnology,0,0,0,1.8349997997283936,43.27829949963585,,1,0,1,4.210000038146973,2023-11-16,2
2023-11-16,4.210000038146973,4.389999866485596,4.119999885559082,4.349999904632568,4.349999904632568,1303600,AUTL,Healthcare,Biotechnology,0,0,0,1.8349997997283936,42.18390436685287,40.973030076922896,1,0,1,4.28000020980835,2023-11-17,2
2023-11-17,4.28000020980835,4.460000038146973,4.25,4.449999809265137,4.449999809265137,1673800,AUTL,Healthcare,Biotechnology,0,0,0,1.9049999713897705,42.80898995598739,42.05928652487346,1,0,1,4.5,2023-11-20,2
2023-11-20,4.5,4.630000114440918,4.070000171661377,4.409999847412109,4.409999847412109,1109000,AUTL,Healthcare,Biotechnology,0,0,0,1.9900000095367432,45.12471833087526,43.54799353360429,0,0,1,4.349999904632568,2023-11-21,1
2023-11-21,4.349999904632568,4.4079999923706055,4.039999961853027,4.050000190734863,4.050000190734863,285500,AUTL,Healthcare,Biotechnology,0,0,0,1.8600001335144043,45.92592705969506,45.07307928005169,0,1,0,4.119999885559082,2023-11-22,1
2023-11-22,4.119999885559082,4.5,4.09499979019165,4.480000019073486,4.480000019073486,1752300,AUTL,Healthcare,Biotechnology,0,0,0,1.7400000095367432,38.839285761802174,45.877054378107445,1,0,1,4.510000228881836,2023-11-24,2
2023-11-24,4.510000228881836,4.800000190734863,4.460000038146973,4.800000190734863,4.800000190734863,809400,AUTL,Healthcare,Biotechnology,0,1,0,1.5800001621246338,32.9166687362723,45.72145000032244,1,0,0,4.639999866485596,2023-11-27,2
2023-11-27,4.639999866485596,4.829999923706055,4.572999954223633,4.78000020980835,4.78000020980835,747100,AUTL,Healthcare,Biotechnology,0,1,0,1.5249998569488523,31.903761297324216,44.75138286515941,0,0,0,4.78000020980835,2023-11-28,1
2023-11-28,4.78000020980835,4.800000190734863,3.059999942779541,4.550000190734863,4.550000190734863,4931600,AUTL,Healthcare,Biotechnology,0,1,0,1.7699999809265137,38.90109685117714,43.92136577076726,0,1,1,4.630000114440918,2023-11-29,3
2023-11-29,4.630000114440918,4.75,4.039999961853027,4.079999923706055,4.079999923706055,602900,AUTL,Healthcare,Biotechnology,0,0,0,1.7699999809265137,43.382353284917215,43.371493560594345,0,1,0,4.199999809265137,2023-11-30,1
2023-11-30,4.199999809265137,4.425000190734863,4.159999847412109,4.28000020980835,4.28000020980835,424300,AUTL,Healthcare,Biotechnology,0,0,0,1.7699999809265137,41.35513771401826,42.70507919039161,0,1,0,4.269999980926514,2023-12-01,1
2023-12-01,4.269999980926514,4.269999980926514,3.819999933242798,4.190000057220459,4.190000057220459,512900,AUTL,Healthcare,Biotechnology,0,0,0,1.7699999809265137,42.24343572206744,41.89189068327536,0,1,0,4.159999847412109,2023-12-04,1
2023-12-04,4.159999847412109,4.199999809265137,3.839999914169312,3.900000095367432,3.900000095367432,449200,AUTL,Healthcare,Biotechnology,0,0,0,1.7699999809265137,45.38461378575316,41.22462575511814,0,1,0,3.859999895095825,2023-12-05,1
2023-12-05,3.859999895095825,4.105000019073486,3.799999952316284,4.010000228881836,4.010000228881836,288900,AUTL,Healthcare,Biotechnology,0,0,0,1.7699999809265137,44.13964787777749,41.183662004438254,1,1,0,4.039999961853027,2023-12-06,2
2023-12-06,4.039999961853027,4.199999809265137,3.805000066757202,3.890000104904175,3.890000104904175,773500,AUTL,Healthcare,Biotechnology,0,0,0,1.7699999809265137,45.50128362965983,41.59260825825438,0,1,0,3.940000057220459,2023-12-07,1
2023-12-07,3.940000057220459,4.105000019073486,3.869999885559082,4.079999923706055,4.079999923706055,314900,AUTL,Healthcare,Biotechnology,1,0,0,1.7699999809265137,43.382353284917215,41.599545177273136,1,1,0,4.170000076293945,2023-12-08,3
