date,close,volume,symbol,sector
2024-02-14,178.03,5780500,XLY,Consumer Cyclical
2024-02-15,180.09,5283800,XLY,Consumer Cyclical
2024-02-16,179.02,4256100,XLY,Consumer Cyclical
2024-02-20,177.33,4378200,XLY,Consumer Cyclical
2024-02-21,178.64,4443100,XLY,Consumer Cyclical
2024-02-22,182.11,4400000,XLY,Consumer Cyclical
2024-02-23,181.29,3787900,XLY,Consumer Cyclical
2024-02-26,181.85,3525800,XLY,Consumer Cyclical
2024-02-27,182.45,2926200,XLY,Consumer Cyclical
2024-02-28,183.17,3704400,XLY,Consumer Cyclical
2024-02-29,184.41,4135200,XLY,Consumer Cyclical
2024-03-01,185.02,5532900,XLY,Consumer Cyclical
2024-03-04,182.52,5668400,XLY,Consumer Cyclical
2024-03-05,180.25,6470900,XLY,Consumer Cyclical
2024-03-06,179.61,4649800,XLY,Consumer Cyclical
2024-03-07,180.98,3356700,XLY,Consumer Cyclical
2024-03-08,180.31,6231800,XLY,Consumer Cyclical
2024-03-11,179.82,4153200,XLY,Consumer Cyclical
2024-03-12,181.37,3953200,XLY,Consumer Cyclical
2024-03-13,180.99,2858500,XLY,Consumer Cyclical
2024-03-14,179.84,5405200,XLY,Consumer Cyclical
2024-03-15,178.05,4933600,XLY,Consumer Cyclical
2024-03-18,179.02,4256400,XLY,Consumer Cyclical
2024-03-19,180.57,3812100,XLY,Consumer Cyclical
2024-03-20,183.26,4248700,XLY,Consumer Cyclical
2024-03-21,184.33,3573200,XLY,Consumer Cyclical
2024-03-22,182.72,2859300,XLY,Consumer Cyclical
2024-03-25,182.12,2832300,XLY,Consumer Cyclical
2024-03-26,182.35,2693900,XLY,Consumer Cyclical
2024-03-27,184.46,2906000,XLY,Consumer Cyclical
2024-03-28,183.89,2979100,XLY,Consumer Cyclical
2024-04-01,182.52,4970900,XLY,Consumer Cyclical
2024-04-02,179.83,6135200,XLY,Consumer Cyclical
2024-04-03,179.96,5082600,XLY,Consumer Cyclical
2024-04-04,177.85,4825300,XLY,Consumer Cyclical
2024-04-05,178.84,5040900,XLY,Consumer Cyclical
2024-04-08,180.54,4147900,XLY,Consumer Cyclical
2024-04-09,181.39,4281100,XLY,Consumer Cyclical
2024-04-10,178.59,5403000,XLY,Consumer Cyclical
2024-04-11,180.03,4216700,XLY,Consumer Cyclical
2024-04-12,177.11,5364500,XLY,Consumer Cyclical
2024-04-15,174.16,5568400,XLY,Consumer Cyclical
2024-04-16,173.17,6435400,XLY,Consumer Cyclical
2024-04-17,172.33,6208400,XLY,Consumer Cyclical
2024-04-18,171.26,4705900,XLY,Consumer Cyclical
2024-04-19,169.76,6790400,XLY,Consumer Cyclical
2024-04-22,170.51,4475100,XLY,Consumer Cyclical
2024-04-23,172.54,3944700,XLY,Consumer Cyclical
2024-04-24,174.19,4474300,XLY,Consumer Cyclical
2024-04-25,174.34,5350600,XLY,Consumer Cyclical
2024-04-26,175.91,3332900,XLY,Consumer Cyclical
2024-04-29,180.00,5154200,XLY,Consumer Cyclical
2024-04-30,175.62,3609200,XLY,Consumer Cyclical
2024-05-01,174.52,7168400,XLY,Consumer Cyclical
2024-05-02,176.72,4119300,XLY,Consumer Cyclical
2024-05-03,177.91,4506500,XLY,Consumer Cyclical
2024-05-06,179.81,3114500,XLY,Consumer Cyclical
2024-05-07,178.52,3150300,XLY,Consumer Cyclical
2024-05-08,177.85,2881600,XLY,Consumer Cyclical
2024-05-09,179.06,2523000,XLY,Consumer Cyclical
2024-05-10,178.10,2827200,XLY,Consumer Cyclical
2024-05-13,177.87,4071400,XLY,Consumer Cyclical
2024-05-14,178.68,3022300,XLY,Consumer Cyclical
2024-05-15,178.95,3591400,XLY,Consumer Cyclical
2024-05-16,177.79,3294600,XLY,Consumer Cyclical
2024-05-17,178.70,2788700,XLY,Consumer Cyclical
2024-05-20,177.37,2001000,XLY,Consumer Cyclical
2024-05-21,178.51,2187700,XLY,Consumer Cyclical
2024-05-22,176.65,3166100,XLY,Consumer Cyclical
2024-05-23,173.79,3677300,XLY,Consumer Cyclical
2024-05-24,175.54,2575100,XLY,Consumer Cyclical
2024-05-28,175.11,2672100,XLY,Consumer Cyclical
2024-05-29,173.96,2172000,XLY,Consumer Cyclical
2024-05-30,174.99,2248300,XLY,Consumer Cyclical
2024-05-31,175.97,3420200,XLY,Consumer Cyclical
2024-06-03,175.89,3964500,XLY,Consumer Cyclical
2024-06-04,176.07,2889900,XLY,Consumer Cyclical
2024-06-05,177.10,2290900,XLY,Consumer Cyclical
2024-06-06,178.39,2227800,XLY,Consumer Cyclical
2024-06-07,177.66,2274300,XLY,Consumer Cyclical
2024-06-10,178.23,1865500,XLY,Consumer Cyclical
2024-06-11,177.76,2783000,XLY,Consumer Cyclical
2024-06-12,179.61,3978800,XLY,Consumer Cyclical
2024-06-13,179.75,2613500,XLY,Consumer Cyclical
2024-06-14,178.33,3052800,XLY,Consumer Cyclical
2024-06-17,181.46,3676600,XLY,Consumer Cyclical
2024-06-18,180.85,2241900,XLY,Consumer Cyclical
2024-06-20,181.08,2361400,XLY,Consumer Cyclical
2024-06-21,182.61,4311600,XLY,Consumer Cyclical
2024-06-24,181.44,2538900,XLY,Consumer Cyclical
2024-06-25,180.71,2356400,XLY,Consumer Cyclical
2024-06-26,183.33,2515900,XLY,Consumer Cyclical
2024-06-27,184.45,2114100,XLY,Consumer Cyclical
2024-06-28,182.40,3957300,XLY,Consumer Cyclical
2024-07-01,183.02,3196600,XLY,Consumer Cyclical
2024-07-02,186.58,2942300,XLY,Consumer Cyclical
2024-07-03,187.77,2189800,XLY,Consumer Cyclical
2024-07-05,189.30,1998200,XLY,Consumer Cyclical
2024-07-08,189.39,1838400,XLY,Consumer Cyclical
2024-07-09,190.02,1828000,XLY,Consumer Cyclical
2024-07-10,191.45,2278900,XLY,Consumer Cyclical
2024-07-11,189.02,4498000,XLY,Consumer Cyclical
2024-07-12,191.49,2664562,XLY,Consumer Cyclical
2023-07-13,38.79,4708100,XLRE,Real Estate
2023-07-14,38.79,3901200,XLRE,Real Estate
2023-07-17,38.46,4556400,XLRE,Real Estate
2023-07-18,38.14,6516600,XLRE,Real Estate
2023-07-19,38.56,6610700,XLRE,Real Estate
2023-07-20,38.43,6665000,XLRE,Real Estate
2023-07-21,38.60,4799500,XLRE,Real Estate
2023-07-24,38.97,5157000,XLRE,Real Estate
2023-07-25,38.68,4383300,XLRE,Real Estate
2023-07-26,38.82,5117900,XLRE,Real Estate
2023-07-27,38.00,7511200,XLRE,Real Estate
2023-07-28,37.89,5870000,XLRE,Real Estate
2023-07-31,38.19,4940900,XLRE,Real Estate
2023-08-01,38.12,6124600,XLRE,Real Estate
2023-08-02,37.96,6503700,XLRE,Real Estate
2023-08-03,37.44,6268000,XLRE,Real Estate
2023-08-04,37.07,5874700,XLRE,Real Estate
2023-08-07,37.54,3606100,XLRE,Real Estate
2023-08-08,37.35,4094200,XLRE,Real Estate
2023-08-09,37.44,5354500,XLRE,Real Estate
2023-08-10,37.32,4901600,XLRE,Real Estate
2023-08-11,37.39,3643000,XLRE,Real Estate
2023-08-14,37.19,3069500,XLRE,Real Estate
2023-08-15,36.81,3931200,XLRE,Real Estate
2023-08-16,36.36,4804500,XLRE,Real Estate
2023-08-17,36.09,5679300,XLRE,Real Estate
2023-08-18,36.19,4503900,XLRE,Real Estate
2023-08-21,35.88,3958300,XLRE,Real Estate
2023-08-22,35.99,5446600,XLRE,Real Estate
2023-08-23,36.52,5105800,XLRE,Real Estate
2023-08-24,36.35,5086900,XLRE,Real Estate
2023-08-25,36.45,4985900,XLRE,Real Estate
2023-08-28,36.74,4212900,XLRE,Real Estate
2023-08-29,37.16,3808200,XLRE,Real Estate
2023-08-30,37.29,3051300,XLRE,Real Estate
2023-08-31,37.02,4084700,XLRE,Real Estate
2023-09-01,37.00,3927600,XLRE,Real Estate
2023-09-05,36.63,5000000,XLRE,Real Estate
2023-09-06,36.56,3974900,XLRE,Real Estate
2023-09-07,36.86,3861000,XLRE,Real Estate
2023-09-08,36.62,4369000,XLRE,Real Estate
2023-09-11,36.64,3336700,XLRE,Real Estate
2023-09-12,36.64,3225000,XLRE,Real Estate
2023-09-13,36.27,4274000,XLRE,Real Estate
2023-09-14,36.93,3686900,XLRE,Real Estate
2023-09-15,36.79,4755300,XLRE,Real Estate
2023-09-18,36.18,3812000,XLRE,Real Estate
2023-09-19,35.99,3937100,XLRE,Real Estate
2023-09-20,36.06,3873400,XLRE,Real Estate
2023-09-21,34.81,5749900,XLRE,Real Estate
2023-09-22,34.57,8497400,XLRE,Real Estate
2023-09-25,34.51,5017200,XLRE,Real Estate
2023-09-26,33.90,7143100,XLRE,Real Estate
2023-09-27,33.60,9007100,XLRE,Real Estate
2023-09-28,33.95,7431500,XLRE,Real Estate
2023-09-29,34.07,7305700,XLRE,Real Estate
2023-10-02,33.45,8673300,XLRE,Real Estate
2023-10-03,32.84,9197900,XLRE,Real Estate
2023-10-04,33.19,9241000,XLRE,Real Estate
2023-10-05,33.43,7857600,XLRE,Real Estate
2023-10-06,33.56,10218500,XLRE,Real Estate
2023-10-09,34.00,6258000,XLRE,Real Estate
2023-10-10,34.12,4979700,XLRE,Real Estate
2023-10-11,34.81,5178300,XLRE,Real Estate
2023-10-12,34.35,5970000,XLRE,Real Estate
2023-10-13,34.34,5688400,XLRE,Real Estate
2023-10-16,34.69,7719300,XLRE,Real Estate
2023-10-17,34.51,7239500,XLRE,Real Estate
2023-10-18,33.75,8313200,XLRE,Real Estate
2023-10-19,32.92,10377000,XLRE,Real Estate
2023-10-20,32.75,8554200,XLRE,Real Estate
2023-10-23,32.47,6709100,XLRE,Real Estate
2023-10-24,32.88,5749200,XLRE,Real Estate
2023-10-25,32.19,8454400,XLRE,Real Estate
2023-10-26,32.87,10663200,XLRE,Real Estate
2023-10-27,32.35,10350600,XLRE,Real Estate
2023-10-30,32.45,7071900,XLRE,Real Estate
2023-10-31,33.10,8490800,XLRE,Real Estate
2023-11-01,33.27,8343100,XLRE,Real Estate
2023-11-02,34.30,8882200,XLRE,Real Estate
2023-11-03,35.11,8575200,XLRE,Real Estate
2023-11-06,34.63,7431300,XLRE,Real Estate
2023-11-07,34.34,6579300,XLRE,Real Estate
2023-11-08,34.54,7298000,XLRE,Real Estate
2023-11-09,34.01,7336200,XLRE,Real Estate
2023-11-10,34.39,5969000,XLRE,Real Estate
2023-11-13,34.10,4313800,XLRE,Real Estate
2023-11-14,35.94,10526900,XLRE,Real Estate
2023-11-15,36.02,7168900,XLRE,Real Estate
2023-11-16,36.01,5026800,XLRE,Real Estate
2023-11-17,35.97,4417300,XLRE,Real Estate
2023-11-20,36.25,4228100,XLRE,Real Estate
2023-11-21,36.07,3300600,XLRE,Real Estate
2023-11-22,36.18,4951400,XLRE,Real Estate
2023-11-24,36.32,2620300,XLRE,Real Estate
2023-11-27,36.45,4648900,XLRE,Real Estate
2023-11-28,36.65,6450900,XLRE,Real Estate
2023-11-29,36.93,7941600,XLRE,Real Estate
2023-11-30,37.23,5804100,XLRE,Real Estate
2023-12-01,38.01,7273600,XLRE,Real Estate
2023-12-04,38.22,10359500,XLRE,Real Estate
2023-12-05,38.06,7758300,XLRE,Real Estate
2023-12-06,37.93,4832200,XLRE,Real Estate
2023-12-07,37.98,5663100,XLRE,Real Estate
2023-12-08,37.90,4873300,XLRE,Real Estate
2023-12-11,38.03,4871000,XLRE,Real Estate
2023-12-12,38.02,5580500,XLRE,Real Estate
2023-12-13,39.40,7112400,XLRE,Real Estate
2023-12-14,40.49,8647400,XLRE,Real Estate
2023-12-15,40.00,8011100,XLRE,Real Estate
2023-12-18,39.47,6638700,XLRE,Real Estate
2023-12-19,39.74,4681400,XLRE,Real Estate
2023-12-20,39.24,6513500,XLRE,Real Estate
2023-12-21,39.57,6684700,XLRE,Real Estate
2023-12-22,39.73,4929100,XLRE,Real Estate
2023-12-26,40.02,2537600,XLRE,Real Estate
2023-12-27,40.25,4006300,XLRE,Real Estate
2023-12-28,40.50,3764800,XLRE,Real Estate
2023-12-29,40.06,5776000,XLRE,Real Estate
2024-01-02,40.43,6591500,XLRE,Real Estate
2024-01-03,39.47,7424500,XLRE,Real Estate
2024-01-04,39.37,7180300,XLRE,Real Estate
2024-01-05,39.29,5770000,XLRE,Real Estate
2024-01-08,39.83,4812700,XLRE,Real Estate
2024-01-09,39.55,4134500,XLRE,Real Estate
2024-01-10,39.61,4498600,XLRE,Real Estate
2024-01-11,39.24,5151900,XLRE,Real Estate
2024-01-12,39.54,4393500,XLRE,Real Estate
2024-01-16,39.30,11100100,XLRE,Real Estate
2024-01-17,38.58,9752000,XLRE,Real Estate
2024-01-18,38.33,6142100,XLRE,Real Estate
2024-01-19,38.70,7566200,XLRE,Real Estate
2024-01-22,38.88,5850600,XLRE,Real Estate
2024-01-23,38.67,4549800,XLRE,Real Estate
2024-01-24,38.14,7349500,XLRE,Real Estate
2024-01-25,38.66,6601700,XLRE,Real Estate
2024-01-26,38.49,4398000,XLRE,Real Estate
2024-01-29,38.77,5724200,XLRE,Real Estate
2024-01-30,38.41,6931500,XLRE,Real Estate
2024-01-31,38.13,11580700,XLRE,Real Estate
2024-02-01,38.80,10887000,XLRE,Real Estate
2024-02-02,38.31,12844000,XLRE,Real Estate
2024-02-05,37.55,8668200,XLRE,Real Estate
2024-02-06,38.12,7866800,XLRE,Real Estate
2024-02-07,38.10,6679000,XLRE,Real Estate
2024-02-08,38.31,4517700,XLRE,Real Estate
2024-02-09,38.41,5515700,XLRE,Real Estate
2024-02-12,38.29,5376400,XLRE,Real Estate
2024-02-13,37.59,21419000,XLRE,Real Estate
2024-02-14,37.84,14186400,XLRE,Real Estate
2024-02-15,38.75,8637600,XLRE,Real Estate
2024-02-16,38.35,7682800,XLRE,Real Estate
2024-02-20,38.29,6929300,XLRE,Real Estate
2024-02-21,38.57,5653100,XLRE,Real Estate
2024-02-22,38.67,6144400,XLRE,Real Estate
2024-02-23,38.72,5263400,XLRE,Real Estate
2024-02-26,38.28,6427800,XLRE,Real Estate
2024-02-27,38.31,9466100,XLRE,Real Estate
2024-02-28,38.80,7497600,XLRE,Real Estate
2024-02-29,39.11,12860800,XLRE,Real Estate
2024-03-01,39.54,9654900,XLRE,Real Estate
2024-03-04,39.99,8697600,XLRE,Real Estate
2024-03-05,39.48,6913800,XLRE,Real Estate
2024-03-06,39.70,5483600,XLRE,Real Estate
2024-03-07,39.70,5077000,XLRE,Real Estate
2024-03-08,40.17,7549200,XLRE,Real Estate
2024-03-11,39.97,4594600,XLRE,Real Estate
2024-03-12,39.87,5669000,XLRE,Real Estate
2024-03-13,39.62,6245300,XLRE,Real Estate
2024-03-14,39.06,10442800,XLRE,Real Estate
2024-03-15,39.04,9638900,XLRE,Real Estate
2024-03-18,38.77,4971000,XLRE,Real Estate
2024-03-19,38.77,5255100,XLRE,Real Estate
2024-03-20,38.93,8678200,XLRE,Real Estate
2024-03-21,39.08,6263500,XLRE,Real Estate
2024-03-22,38.62,4400800,XLRE,Real Estate
2024-03-25,38.47,5661600,XLRE,Real Estate
2024-03-26,38.31,6160300,XLRE,Real Estate
2024-03-27,39.28,6711000,XLRE,Real Estate
2024-03-28,39.53,5695400,XLRE,Real Estate
2024-04-01,38.84,8064400,XLRE,Real Estate
2024-04-02,38.41,7393500,XLRE,Real Estate
2024-04-03,38.43,5392200,XLRE,Real Estate
2024-04-04,38.13,6667800,XLRE,Real Estate
2024-04-05,38.38,6055700,XLRE,Real Estate
2024-04-08,38.71,5588500,XLRE,Real Estate
2024-04-09,39.20,7566100,XLRE,Real Estate
2024-04-10,37.59,14873300,XLRE,Real Estate
2024-04-11,37.63,9441800,XLRE,Real Estate
2024-04-12,37.24,9245000,XLRE,Real Estate
2024-04-15,36.59,7757100,XLRE,Real Estate
2024-04-16,36.03,11776100,XLRE,Real Estate
2024-04-17,35.73,11722700,XLRE,Real Estate
2024-04-18,35.74,10327600,XLRE,Real Estate
2024-04-19,35.88,10628800,XLRE,Real Estate
2024-04-22,36.17,7762900,XLRE,Real Estate
2024-04-23,36.50,10804900,XLRE,Real Estate
2024-04-24,36.64,10758500,XLRE,Real Estate
2024-04-25,36.43,8374300,XLRE,Real Estate
2024-04-26,36.46,6950900,XLRE,Real Estate
2024-04-29,36.87,6987400,XLRE,Real Estate
2024-04-30,36.19,9796800,XLRE,Real Estate
2024-05-01,36.21,15601300,XLRE,Real Estate
2024-05-02,36.73,13264300,XLRE,Real Estate
2024-05-03,37.02,11887700,XLRE,Real Estate
2024-05-06,37.03,9739000,XLRE,Real Estate
2024-05-07,37.42,13276100,XLRE,Real Estate
2024-05-08,37.07,8182100,XLRE,Real Estate
2024-05-09,37.95,8914600,XLRE,Real Estate
2024-05-10,37.81,6882900,XLRE,Real Estate
2024-05-13,37.91,6846500,XLRE,Real Estate
2024-05-14,38.18,9703800,XLRE,Real Estate
2024-05-15,38.83,10083500,XLRE,Real Estate
2024-05-16,38.76,7195600,XLRE,Real Estate
2024-05-17,38.76,6153000,XLRE,Real Estate
2024-05-20,38.52,4067100,XLRE,Real Estate
2024-05-21,38.49,3621500,XLRE,Real Estate
2024-05-22,38.16,7027100,XLRE,Real Estate
2024-05-23,37.35,5597300,XLRE,Real Estate
2024-05-24,37.35,4686100,XLRE,Real Estate
2024-05-28,37.13,4696100,XLRE,Real Estate
2024-05-29,36.78,6076400,XLRE,Real Estate
2024-05-30,37.31,5867800,XLRE,Real Estate
2024-05-31,38.05,7949600,XLRE,Real Estate
2024-06-03,37.90,5826300,XLRE,Real Estate
2024-06-04,38.26,5647500,XLRE,Real Estate
2024-06-05,38.21,4541200,XLRE,Real Estate
2024-06-06,38.27,3888600,XLRE,Real Estate
2024-06-07,37.97,5140400,XLRE,Real Estate
2024-06-10,38.16,4148800,XLRE,Real Estate
2024-06-11,38.04,3492400,XLRE,Real Estate
2024-06-12,38.31,7600800,XLRE,Real Estate
2024-06-13,38.50,3704300,XLRE,Real Estate
2024-06-14,38.53,4975400,XLRE,Real Estate
2024-06-17,38.33,4880900,XLRE,Real Estate
2024-06-18,38.48,4893400,XLRE,Real Estate
2024-06-20,38.38,4503300,XLRE,Real Estate
2024-06-21,38.48,5334600,XLRE,Real Estate
2024-06-24,38.35,5891800,XLRE,Real Estate
2024-06-25,37.81,4490700,XLRE,Real Estate
2024-06-26,37.76,3639300,XLRE,Real Estate
2024-06-27,38.10,3571700,XLRE,Real Estate
2024-06-28,38.41,5569800,XLRE,Real Estate
2024-07-01,38.04,5700100,XLRE,Real Estate
2024-07-02,38.20,3985500,XLRE,Real Estate
2024-07-03,38.16,2359100,XLRE,Real Estate
2024-07-05,38.30,3785800,XLRE,Real Estate
2024-07-08,38.39,4443200,XLRE,Real Estate
2024-07-09,38.40,3679200,XLRE,Real Estate
2024-07-10,38.67,3935600,XLRE,Real Estate
2024-07-11,39.70,8693400,XLRE,Real Estate
2024-07-12,39.99,5316598,XLRE,Real Estate
2023-07-13,129.75,7526200,XLV,Healthcare
2023-07-14,131.70,13298600,XLV,Healthcare
2023-07-17,131.10,7905000,XLV,Healthcare
2023-07-18,132.07,8130300,XLV,Healthcare
2023-07-19,132.68,12484000,XLV,Healthcare
2023-07-20,134.88,12650200,XLV,Healthcare
2023-07-21,136.24,11308500,XLV,Healthcare
2023-07-24,135.94,12034000,XLV,Healthcare
2023-07-25,135.88,7802900,XLV,Healthcare
2023-07-26,135.79,8205300,XLV,Healthcare
2023-07-27,134.79,8800800,XLV,Healthcare
2023-07-28,135.19,6897600,XLV,Healthcare
2023-07-31,134.15,9735900,XLV,Healthcare
2023-08-01,133.45,10555300,XLV,Healthcare
2023-08-02,133.54,13873000,XLV,Healthcare
2023-08-03,132.87,11863400,XLV,Healthcare
2023-08-04,132.40,12631200,XLV,Healthcare
2023-08-07,133.93,8165600,XLV,Healthcare
2023-08-08,134.96,12601200,XLV,Healthcare
2023-08-09,134.92,9833600,XLV,Healthcare
2023-08-10,134.83,9541700,XLV,Healthcare
2023-08-11,135.67,7674400,XLV,Healthcare
2023-08-14,136.08,8723300,XLV,Healthcare
2023-08-15,135.58,9118500,XLV,Healthcare
2023-08-16,134.55,9462400,XLV,Healthcare
2023-08-17,133.48,11163800,XLV,Healthcare
2023-08-18,133.53,9463000,XLV,Healthcare
2023-08-21,133.67,6872400,XLV,Healthcare
2023-08-22,133.20,6939400,XLV,Healthcare
2023-08-23,133.60,7276800,XLV,Healthcare
2023-08-24,132.44,10241700,XLV,Healthcare
2023-08-25,133.41,8509100,XLV,Healthcare
2023-08-28,133.72,6768400,XLV,Healthcare
2023-08-29,134.92,10737000,XLV,Healthcare
2023-08-30,134.82,7892700,XLV,Healthcare
2023-08-31,133.21,7540200,XLV,Healthcare
2023-09-01,133.57,10183600,XLV,Healthcare
2023-09-05,132.19,11042600,XLV,Healthcare
2023-09-06,131.47,12840000,XLV,Healthcare
2023-09-07,132.06,11055700,XLV,Healthcare
2023-09-08,132.06,8716900,XLV,Healthcare
2023-09-11,132.97,7179000,XLV,Healthcare
2023-09-12,132.80,6941700,XLV,Healthcare
2023-09-13,132.82,6430300,XLV,Healthcare
2023-09-14,133.24,6433300,XLV,Healthcare
2023-09-15,132.19,9611900,XLV,Healthcare
2023-09-18,131.45,6559400,XLV,Healthcare
2023-09-19,131.56,6252400,XLV,Healthcare
2023-09-20,131.57,6350700,XLV,Healthcare
2023-09-21,130.42,7979500,XLV,Healthcare
2023-09-22,130.15,7790300,XLV,Healthcare
2023-09-25,130.86,6826300,XLV,Healthcare
2023-09-26,129.75,8200700,XLV,Healthcare
2023-09-27,129.10,9888600,XLV,Healthcare
2023-09-28,129.72,9129000,XLV,Healthcare
2023-09-29,128.74,12692300,XLV,Healthcare
2023-10-02,128.56,16035100,XLV,Healthcare
2023-10-03,127.42,11971100,XLV,Healthcare
2023-10-04,127.96,10064300,XLV,Healthcare
2023-10-05,128.66,9609700,XLV,Healthcare
2023-10-06,130.01,10692100,XLV,Healthcare
2023-10-09,130.46,8047600,XLV,Healthcare
2023-10-10,131.08,8154900,XLV,Healthcare
2023-10-11,130.50,9591800,XLV,Healthcare
2023-10-12,129.38,10927700,XLV,Healthcare
2023-10-13,130.19,11383800,XLV,Healthcare
2023-10-16,131.17,10545000,XLV,Healthcare
2023-10-17,130.99,9149900,XLV,Healthcare
2023-10-18,129.85,10085700,XLV,Healthcare
2023-10-19,128.57,15492500,XLV,Healthcare
2023-10-20,128.06,12296300,XLV,Healthcare
2023-10-23,127.26,12344200,XLV,Healthcare
2023-10-24,127.65,9375900,XLV,Healthcare
2023-10-25,126.51,11427000,XLV,Healthcare
2023-10-26,125.26,14699100,XLV,Healthcare
2023-10-27,123.14,13566100,XLV,Healthcare
2023-10-30,123.83,15224500,XLV,Healthcare
2023-10-31,124.54,13917400,XLV,Healthcare
2023-11-01,124.80,13802600,XLV,Healthcare
2023-11-02,126.78,11894000,XLV,Healthcare
2023-11-03,127.41,11635600,XLV,Healthcare
2023-11-06,128.26,8425100,XLV,Healthcare
2023-11-07,128.35,8241900,XLV,Healthcare
2023-11-08,128.17,10021100,XLV,Healthcare
2023-11-09,125.52,13905500,XLV,Healthcare
2023-11-10,126.27,10401300,XLV,Healthcare
2023-11-13,127.00,11373800,XLV,Healthcare
2023-11-14,127.86,11216900,XLV,Healthcare
2023-11-15,127.96,9262700,XLV,Healthcare
2023-11-16,128.51,7665900,XLV,Healthcare
2023-11-17,128.25,6766100,XLV,Healthcare
2023-11-20,129.03,6910000,XLV,Healthcare
2023-11-21,129.81,8373000,XLV,Healthcare
2023-11-22,130.43,6737700,XLV,Healthcare
2023-11-24,131.13,3708800,XLV,Healthcare
2023-11-27,130.31,10530200,XLV,Healthcare
2023-11-28,129.64,6261300,XLV,Healthcare
2023-11-29,129.68,6979000,XLV,Healthcare
2023-11-30,131.31,7743100,XLV,Healthcare
2023-12-01,131.83,9370900,XLV,Healthcare
2023-12-04,132.08,6943900,XLV,Healthcare
2023-12-05,131.91,6581000,XLV,Healthcare
2023-12-06,132.01,6210400,XLV,Healthcare
2023-12-07,131.85,6396700,XLV,Healthcare
2023-12-08,132.07,6007600,XLV,Healthcare
2023-12-11,132.94,9016800,XLV,Healthcare
2023-12-12,133.51,6779000,XLV,Healthcare
2023-12-13,135.97,9074300,XLV,Healthcare
2023-12-14,135.31,10098700,XLV,Healthcare
2023-12-15,134.16,8296600,XLV,Healthcare
2023-12-18,133.78,5944300,XLV,Healthcare
2023-12-19,134.68,6358200,XLV,Healthcare
2023-12-20,132.73,7299000,XLV,Healthcare
2023-12-21,134.35,5606800,XLV,Healthcare
2023-12-22,135.02,5355100,XLV,Healthcare
2023-12-26,135.32,3688600,XLV,Healthcare
2023-12-27,135.89,5444100,XLV,Healthcare
2023-12-28,136.24,5800200,XLV,Healthcare
2023-12-29,136.38,5590000,XLV,Healthcare
2024-01-02,138.78,11785900,XLV,Healthcare
2024-01-03,138.55,9585000,XLV,Healthcare
2024-01-04,139.24,11649200,XLV,Healthcare
2024-01-05,139.12,9436900,XLV,Healthcare
2024-01-08,140.35,7999400,XLV,Healthcare
2024-01-09,140.33,9201300,XLV,Healthcare
2024-01-10,140.97,9773300,XLV,Healthcare
2024-01-11,140.87,7182300,XLV,Healthcare
2024-01-12,140.52,8026400,XLV,Healthcare
2024-01-16,139.68,7426900,XLV,Healthcare
2024-01-17,139.40,8337200,XLV,Healthcare
2024-01-18,139.38,8929300,XLV,Healthcare
2024-01-19,139.46,8841300,XLV,Healthcare
2024-01-22,140.07,7831400,XLV,Healthcare
2024-01-23,139.97,6407400,XLV,Healthcare
2024-01-24,138.69,9104900,XLV,Healthcare
2024-01-25,138.48,10050200,XLV,Healthcare
2024-01-26,139.27,5759100,XLV,Healthcare
2024-01-29,140.25,6229600,XLV,Healthcare
2024-01-30,140.57,5940300,XLV,Healthcare
2024-01-31,140.38,10223100,XLV,Healthcare
2024-02-01,142.20,8503600,XLV,Healthcare
2024-02-02,141.99,10629200,XLV,Healthcare
2024-02-05,142.43,9631700,XLV,Healthcare
2024-02-06,143.98,10159000,XLV,Healthcare
2024-02-07,144.37,7884600,XLV,Healthcare
2024-02-08,144.12,6672400,XLV,Healthcare
2024-02-09,144.01,7447800,XLV,Healthcare
2024-02-12,144.20,6645500,XLV,Healthcare
2024-02-13,142.86,11170000,XLV,Healthcare
2024-02-14,144.10,9701100,XLV,Healthcare
2024-02-15,145.15,9294800,XLV,Healthcare
2024-02-16,145.62,8424100,XLV,Healthcare
2024-02-20,145.13,9120400,XLV,Healthcare
2024-02-21,145.45,7213800,XLV,Healthcare
2024-02-22,147.16,9130000,XLV,Healthcare
2024-02-23,147.86,9194600,XLV,Healthcare
2024-02-26,147.10,7248300,XLV,Healthcare
2024-02-27,146.74,7374000,XLV,Healthcare
2024-02-28,146.01,8038800,XLV,Healthcare
2024-02-29,144.82,9435600,XLV,Healthcare
2024-03-01,146.34,8741400,XLV,Healthcare
2024-03-04,146.12,10657800,XLV,Healthcare
2024-03-05,145.03,9743400,XLV,Healthcare
2024-03-06,146.02,8085300,XLV,Healthcare
2024-03-07,146.70,6438300,XLV,Healthcare
2024-03-08,146.43,7802500,XLV,Healthcare
2024-03-11,146.35,7723800,XLV,Healthcare
2024-03-12,147.03,7143700,XLV,Healthcare
2024-03-13,146.46,7874200,XLV,Healthcare
2024-03-14,145.94,9605700,XLV,Healthcare
2024-03-15,145.36,10570500,XLV,Healthcare
2024-03-18,144.82,6407000,XLV,Healthcare
2024-03-19,145.78,5240200,XLV,Healthcare
2024-03-20,145.45,8268200,XLV,Healthcare
2024-03-21,145.64,8865300,XLV,Healthcare
2024-03-22,145.44,5537200,XLV,Healthcare
2024-03-25,145.24,5253000,XLV,Healthcare
